orf_length_med	shannon_slope	at_skew	gc_skew	max_direction
-217.5	0.0681172029967129	6.621506794158434	1.1953831797821566	18
-217.5	0.06801640671241717	7.201403971349695	1.23670455359844	17
-217.5	0.06812868589522636	7.457514045984008	1.249219806057237	17
-240.0	0.06821673402477017	8.313983582818446	1.2528408478024646	17
-262.5	0.06850583810480902	8.175704977050398	1.3979032158848044	17
-277.5	0.06860920891806575	8.779874168824582	1.45423038536421	17
-277.5	0.06869159102105984	8.945091748290517	1.4565773776887971	17
-262.5	0.06862592472332577	9.61492298320666	1.4536375711132083	17
-277.5	0.06870600424973368	8.92550792979265	1.5480624752812138	17
-288.0	0.06895146025809802	9.48735907735725	1.510406514027606	17
-328.5	0.06906242386192032	9.605178185941947	1.5203968606030647	17
-328.5	0.06907327714532875	9.856970924829078	1.5832688127449464	17
-373.5	0.06920977467649533	9.866739316033259	1.6088132178023857	17
-373.5	0.06927691138619378	9.93541624570767	1.6076074824266544	17
-373.5	0.06922276794179576	8.882047886201732	1.569647793754184	17
-328.5	0.06894260458214804	8.752144901582158	1.6639502068121057	17
-300.0	0.06887749550056352	6.165185697143746	1.6716965298834197	17
-300.0	0.0686301113849909	4.101181292856307	1.6610360859469178	17
-288.0	0.06848702191211407	3.083415922497305	1.6548182474138338	16
-288.0	0.06822764292748118	3.394629305581596	1.61617146189548	15
-264.0	0.06798345723202971	2.8837409946735977	1.6111427129077256	14
-264.0	0.06805786908252048	2.0618121705398287	1.6305791046904274	13
-240.0	0.06767909961067253	3.859322534516065	1.5837525893122442	12
-217.5	0.06757616361320384	3.507725882838008	1.5363968369460563	12
-226.5	0.06760816900235192	3.8270290104151106	1.538015057131421	12
-213.0	0.06757338929440083	4.147812222655368	1.524809889627907	12
-226.5	0.06766075301602595	2.290951420516429	1.55416964280507	12
-226.5	0.06764527640925878	2.3237157996384177	1.5458150204021293	12
-198.0	0.06739465111417899	2.5244628585503084	1.5270554647145937	12
-156.0	0.06720078181196275	3.101577932544726	1.4896193433518885	12
-156.0	0.06718396330822415	2.887959642968491	1.4415891249155721	12
-156.0	0.06713317690311103	2.788471812190081	1.367219080366138	12
-126.0	0.06677118861998849	2.3180431870724396	1.3061146704800102	12
-108.0	0.06630098933960392	2.5024116400985226	1.2867291383582802	12
-126.0	0.06640283510785713	1.6084765331485098	1.2873519960788278	12
-126.0	0.06642523515616848	2.2698466825738293	1.2968973214612909	12
-126.0	0.06636053227901613	1.8498936560865944	1.2714149298167057	11
-126.0	0	0.4594142657306232	1.2635897536400353	10
-106.5	0	0.6880008794613129	1.2364093716982825	9
-106.5	0	1.055627452079068	1.2283415271368097	9
-60.0	0	1.1124864569147632	1.2962144255026333	9
-106.5	0	1.039872657790689	1.2066429067684064	9
-106.5	0	1.1178020906223858	1.1828879915862789	9
-60.0	0	1.5621929609811502	1.16759465010962	8
-10.5	0	1.971016445427834	1.0521498868575987	8
-10.5	0	3.8640007157031233	1.0367775410952427	8
-12.0	0	4.274881736600977	1.0638479035624673	9
9.0	0	4.785986924040425	1.0827974515585468	10
9.0	0	4.83763476707942	1.0286684205853398	10
9.0	0	6.1767558313808895	1.0703316315368163	10
9.0	0	7.025721164049635	1.0556368969774106	10
19.5	0	8.257980438131426	1.027129155013288	10
19.5	0	6.643988816921739	1.0539644337956888	10
9.0	0	7.641100994474081	1.095880278080259	10
9.0	0	6.715960911070247	1.1192826581690452	10
9.0	0	6.498596634983962	1.1116170358137965	10
9.0	0	4.100769472819033	1.0835925449528523	10
9.0	0	2.7539724752077155	1.098311139942081	10
9.0	0	2.691101652728408	1.1100689719855292	10
9.0	0	4.5112859111230685	1.1225397877110936	10
9.0	0	4.124824113701788	1.095331766127743	10
9.0	0	3.3105951589208864	1.0629256952336235	10
-12.0	0	1.869351675985683	1.0461494284290276	11
-61.5	0	2.7474458316821404	1.0764498851153956	12
-12.0	0	3.2117807450153997	1.0401224777614382	12
-12.0	0	4.058798875146241	1.1143691912642617	12
4.5	0	2.5828211669922934	1.081890746667242	12
13.5	0	3.204381198846793	1.0770199394362312	12
13.5	0	3.912436006925796	1.1493941325750843	12
4.5	0	2.8091193186957057	1.1565485968066684	12
4.5	0	3.0251184932331503	1.171127013847444	12
-12.0	0	2.6665648720692476	1.14424512892155	12
-70.5	0	3.6846423702231936	1.0413011308107398	12
-70.5	0	4.016655331399282	1.026715041241212	12
-70.5	0	4.530939596077466	1.0600690721766453	12
-120.0	0.06641010482194273	5.984296121437649	0.9188013079423634	12
-120.0	0.06648959529913381	5.957327951878755	0.8623684720964795	12
-70.5	0.0662312717292623	4.408676176611464	0.8088858961968923	12
-70.5	0.06636496944395001	3.9975940000577945	0.7940751593664401	12
-70.5	0.06638442556077688	4.830981845908354	0.8600687719390308	12
-70.5	0.06635443719996625	4.562182455509373	0.8454239495649377	12
-12.0	0.06628456709902089	5.328538849386588	0.8942120947142781	12
-70.5	0.06645618939127454	5.898833302120713	0.921845121103773	11
-70.5	0.06638553948494993	6.959602507836548	0.92758717308704	11
-70.5	0.0663081214084988	7.185218787634969	0.906171257068318	11
-70.5	0.06632571807482841	6.106668256117291	0.9378851610907049	11
-108.0	0.0663395060304661	5.254300725753525	0.8831179689344307	11
-120.0	0.066424112919589	5.424914715759695	0.9013808549999461	11
-120.0	0.06634392572180818	6.418852733182421	0.8881071614138658	11
-108.0	0.06622802604169546	7.194920255195386	0.8715234331742338	11
-108.0	0.06613316030480311	7.226340708922977	0.8831915533712635	11
-120.0	0.06623939463281234	5.480393656217428	0.8685792021279841	11
-120.0	0.06619084250737288	5.71664996157817	0.8429349819147326	11
-139.5	0.06628784749565841	3.892896000863271	0.8541164990511937	11
-111.0	0.06620590009806544	4.173972382079227	0.8113808031074667	11
-111.0	0.06624210502886968	4.157940506409861	0.7829727791705187	11
-94.5	0.0661156596616901	4.874862677545786	0.7922848468362986	12
-94.5	0.06615125193021547	4.852007447917747	0.7786528535706266	13
-58.5	0.0659176936827203	4.9537017275962505	0.7188444980991503	13
-58.5	0.06600510934141347	3.087249810884888	0.7167769486328366	13
-94.5	0.06657432204270707	3.5514720875152035	0.724407934869658	13
-94.5	0.06650609192302115	4.8669910668643785	0.7411729460219365	13
-58.5	0.06647484833353069	5.175421865724669	0.7744077446247908	13
-58.5	0.066491299490455	3.3418316648890634	0.8009162723160353	13
-82.5	0.06650723149736432	2.822989673337125	0.7749370019894412	13
-51.0	0.06639613337777332	1.535896007452425	0.7876670810360207	13
-82.5	0.06652664145845322	0.18337193919795367	0.7414026847429316	13
-82.5	0.06623289531688092	0.8522823916657999	0.7279052976569141	13
-82.5	0.06622100051394683	0.7495881241908494	0.6595792625376121	13
-82.5	0.06627255625226013	1.88401251358066	0.7112696395762726	13
-82.5	0.06635499101022534	0.5136097239568159	0.686788386089513	13
-82.5	0.06644716601655042	1.926445970727643	0.6849855196987639	13
-51.0	0.0659988910812371	0.738496011103446	0.7788659673648846	14
-82.5	0.06637163212119139	0.6929369662686561	0.7897256948875304	14
-72.0	0.06635000878779139	0.045490878078741345	0.7881168871938292	14
-72.0	0	0.43314676472682206	0.9795354609584981	14
-48.0	0	0.05722868339305658	1.0382365944804728	14
-52.5	0	1.588589746351096	1.0727739217275023	14
-72.0	0	0.516159122122518	1.138166739325875	14
-82.5	0	1.7441856772128714	1.1709405291216384	14
-87.0	0	2.0006504879843563	1.1372953122018499	14
-94.5	0	2.012036158660449	1.1191982252444521	14
-87.0	0	2.220088510014789	1.086935547046611	14
-87.0	0	3.0250750428001063	1.0596618232036796	14
-87.0	0	3.4918011799359285	1.0296463963349742	14
-79.5	0	3.294094032384856	0.9869178197589568	15
-72.0	0	2.520094845781891	1.0173484342328662	16
-57.0	0	2.8162319855783586	0.9689043841202896	17
-40.5	0	2.6795126391392423	0.9763997824062496	18
-31.5	0	2.5331753799202437	0.9665928389522402	19
-27.0	0	2.606207145486333	0.9223393096089002	20
-27.0	0	2.8407291826062293	0.944623858710268	20
7.5	0	0.04611083565995411	0.9244624352408457	20
45.0	0	1.7796002583866803	0.879620526061625	21
45.0	0	1.7527158344901448	0.9036052459271847	21
7.5	0	1.42427577448594	0.9153415296485335	21
7.5	0	0.8525401221231378	0.8903258975276551	21
7.5	0	0.8009839347256881	0.8890040399566959	21
7.5	0	0.48036446962823165	0.9209009037871986	21
7.5	0	0.8507626119626989	0.9219540335704868	21
7.5	0	0.5183462967402651	0.9606656564315383	21
-31.5	0	0.8092570516021325	0.9738429073958341	21
-40.5	0	0.09783338518824444	0.944228918216183	21
-40.5	0	0.32624577100453783	0.9524049267176011	21
-40.5	0	0.09485430935325	0.9901560539109316	21
-40.5	0	0.5161327605722087	0.9421051989893787	21
-31.5	0	0.8742366552000276	0.9617905594862014	22
-31.5	0	2.849847069482132	0.937095874990052	23
-31.5	0	4.175078732089948	0.9427443939339817	24
-9.0	0	2.9260964553785844	0.8967125817820203	25
-9.0	0	4.023575127638678	0.8992786572024578	26
28.5	0	2.850891485575213	0.9516577231630442	27
28.5	0	2.94388839465365	0.9560430663090361	28
28.5	0	3.42842660081736	0.9658373337348805	29
52.5	0	2.4312153804450527	0.9659145787835848	30
64.5	0	1.1862113103684373	0.9593347828579012	31
64.5	0	1.4123823211593511	0.946853053437308	31
102.0	0	0.8458151712989325	0.940008907010606	31
133.5	0	1.7210832181172417	0.9195537253286342	31
139.5	0	1.632950362985215	0.8706504189738004	30
139.5	0	2.0912012521135983	0.857394329755876	29
139.5	0	1.9781497759640767	0.9207436991632941	28
133.5	0	2.322720027241744	0.8946795848022511	27
132.0	0	0.9624502141849576	0.8347803616045183	26
109.5	0	0.4886076518297032	0.875354255458596	25
109.5	0	0.29106100310150895	0.9092756220719469	24
132.0	0	0.2975021857382066	0.9054615033909066	23
132.0	0	0.38532274337519384	0.9071585811981074	22
133.5	0	1.9876233512161858	0.8730458672776151	21
133.5	0	2.17766904409056	0.957300420478088	21
124.5	0	2.9547602926746075	0.979973618767753	21
124.5	0	2.302652311539863	0.9629793301449484	21
102.0	0	3.6116362722555824	0.9849751576880208	21
102.0	0	2.3170680919483466	0.9652035954566609	21
124.5	0	2.7760261840265685	0.9256193914590304	21
133.5	0	1.966559165242494	0.9263401674563098	22
124.5	0	1.7444034350869309	0.9454565946634723	22
102.0	0	1.7853798601418798	0.967334054632818	22
102.0	0	1.8086639961414441	0.9466982359406654	22
102.0	0	1.2007522086499547	0.977626256879436	22
102.0	0	0.20434900106815057	0.8229006133734018	21
124.5	0	0.1328565033266556	0.8103816097728697	20
124.5	0	1.5103345124556098	0.8192329526918669	19
133.5	0.06552432729872239	2.3267402108632687	0.7962069167209566	18
133.5	0.06553996219045405	2.2713923157889786	0.8181366906043526	17
124.5	0.0657777990459991	3.799966661326254	0.8165511636788803	16
109.5	0.06585836286666182	3.822884728536307	0.811290380883777	15
124.5	0.06557710488524357	6.066494573414419	0.8045792955632395	14
124.5	0.06566821606568694	8.6024172614186	0.8415658807417271	14
109.5	0.06581317495965529	10.265302117583806	0.8544739084515689	14
109.5	0.0659085222219502	10.327187640832749	0.8304900209585966	15
94.5	0.06598441023171496	9.295999761020974	0.7656491355885964	15
81.0	0.06636108672275924	11.012878741651116	0.719529700933759	15
81.0	0.06645901232209843	11.361276735112682	0.787603761641947	15
73.5	0.06655243972735259	11.77446508473154	0.7461920094575685	15
70.5	0.06667038583516056	12.097856206645682	0.7333799269324202	15
21.0	0.06678437257752244	12.790781455834443	0.7345451481750174	15
0.0	0.0668934677931046	13.832308036017132	0.7467217068467279	15
-52.5	0.06695813783725216	14.320834978665996	0.760508800300596	15
-84.0	0.0671646215650673	15.442938855862684	0.7438700904300176	15
-84.0	0.06720921054331952	16.07580864288473	0.7732820383822957	15
-84.0	0.06711082704356174	14.702716968423562	0.7735155954170999	16
-84.0	0.06721050842731839	15.683945546020915	0.8533704856232102	17
-84.0	0.0671723500316282	14.763160880993647	1.0044535846549456	18
-84.0	0.06714919742547701	15.105277511618343	1.0447605730445817	19
-84.0	0.06713189729430262	16.26343701752586	0.9959353890367036	19
-91.5	0.06732197087763649	13.401832580234196	0.9920653253044214	19
-91.5	0.06711273915509951	14.080588546228427	1.0010309564655588	19
-159.0	0.06719948623871931	13.612579865089128	1.0759684494548765	19
-159.0	0.06712806027065146	15.615267405500003	1.01002275309296	19
-232.5	0.06728302886070035	16.762075159769175	1.0219865015666696	19
-250.5	0.06735319192981783	16.798342161639386	1.0065862848562368	19
-232.5	0.06721765231056064	16.93411196258022	0.9875814029006694	19
-232.5	0.0668011988895164	18.278522818596944	0.9802530086354158	19
-250.5	0.06704306415616236	17.271841485298665	1.0764815120894273	19
-264.0	0.0672326197940578	18.550874440468345	1.0950064880439148	19
-264.0	0.0672150534530387	18.534070423973233	1.0829386089187445	19
-250.5	0.06678317270354325	18.288092693563726	1.0970464381372935	19
-265.5	0.06699668949260748	18.133453446312767	1.1215183511407985	19
-315.0	0.0671350968801395	19.669509070744425	1.165921494085396	19
-265.5	0.06698111148650594	19.716762482248818	1.2906200870144564	19
-265.5	0.06695504074287065	19.7508714190579	1.3126495964781093	19
-265.5	0.06668568100706464	19.82027894207108	1.2854760120765554	18
-265.5	0.06652892961473024	18.619492834212327	1.2816424367685344	17
-250.5	0.06639445925915655	18.578719956322136	1.2549935976190907	16
-250.5	0.06637997218819233	16.791831984319366	1.2885052552933056	15
-250.5	0.06639167022787078	16.274896442258584	1.2922190493930445	15
-265.5	0.0667975888319627	15.31205391884737	1.2801565388490628	15
-250.5	0.06664050954397387	14.102294194239693	1.27270928563905	15
-232.5	0.06652549774672616	12.683283546370399	1.2436580767419363	16
-159.0	0.066418505270718	12.773487662413917	1.2863633023969896	17
-91.5	0.06627637494476409	13.561926558970214	1.3767850675426656	18
-91.5	0.06622802604169584	11.90556253307862	1.3817128643209295	19
-87.0	0.06603839761974897	11.679284676118357	1.362844416959577	20
-76.5	0.06589479491498551	10.63213655122432	1.3983920509207404	21
-55.5	0.06578525299021641	9.661373864628676	1.3905691755289866	21
-55.5	0.0657574788077481	9.072490491795085	1.4535389501961524	21
-55.5	0.0654842704375817	9.203192607927766	1.453064711567796	21
13.5	0.06545944897284209	8.890947459395836	1.440929287329018	20
13.5	0.06548990687214053	8.803469631477705	1.4513035312801397	19
72.0	0.06535812379608874	9.531496113465339	1.4433071971590954	19
72.0	0.0650759343836639	11.774033165790119	1.4290714807454743	19
72.0	0.06499032116264275	10.841184359524105	1.3832864802350304	19
84.0	0.0647206551512833	10.287807656097616	1.3439411386579858	19
72.0	0.06477804359909392	8.078952493612665	1.3030534705153733	19
67.5	0.06478951716967454	5.993028590468875	1.3782546543939336	20
72.0	0.0646519132929804	7.921929352522052	1.4007761100949276	21
72.0	0	6.735925579246562	1.4268759389827652	22
72.0	0	6.22627416873234	1.3617402368305154	22
84.0	0	5.71843350170968	1.3653701691608844	22
84.0	0	3.952372802873107	1.330393954665147	22
106.5	0	3.9397586898523866	1.3975123536290195	22
84.0	0	4.359475627004539	1.363924961157807	22
72.0	0	4.9255263458550065	1.3718756965270542	22
72.0	0	4.960663457899698	1.3610559433411886	22
72.0	0	3.047329437398793	1.3396756237747214	22
67.5	0	2.5311122749489905	1.3743968451015836	22
45.0	0	2.6927816639590922	1.2748316691805885	22
67.5	0	3.1034853118051076	1.2947847630435445	22
72.0	0	1.8303339599848607	1.207890942774909	22
81.0	0	1.9108659502095493	1.2157683414524367	22
81.0	0	1.8441614857937245	1.1716056618746324	22
67.5	0	2.7701773894883557	1.2054378348695205	22
45.0	0	3.247579397817352	1.1941055453943192	22
45.0	0	2.711123342275003	1.2290389008547844	21
67.5	0	1.6138251804363062	1.2267793401926383	20
67.5	0	1.6372583419077371	1.2350046192167519	19
67.5	0	2.1346004216089556	1.26613383091634	18
45.0	0	1.9808143174465775	1.2438669937935176	17
67.5	0	2.435909001246607	1.257520196638646	16
81.0	0	0.7223299983612267	1.2491832452353198	15
67.5	0	0.4793350220364292	1.1859289181983665	14
81.0	0	0.5112349133833255	1.2175647259832802	13
67.5	0	1.7152126617032575	1.2927338931764611	12
45.0	0	2.5067741946766424	1.2974459163832002	12
-3.0	0	3.005554420856547	1.2616679233586152	12
45.0	0	2.7360009229111606	1.193936633419279	12
45.0	0	2.3189107301089105	1.1777015517300229	12
45.0	0	1.7875887567634958	1.162001309702451	13
76.5	0	0.7435996655748115	1.1480538377762013	14
45.0	0	3.1090361409264937	1.165000542742306	14
45.0	0	3.801348648141173	1.1798035842203665	14
15.0	0	5.466625108054338	1.143303411501417	14
-36.0	0	4.221767876036024	1.0998764794578468	14
-36.0	0	4.585108703481304	1.1258415158677293	14
-102.0	0	3.787756534969969	1.1227196107982889	14
-102.0	0	3.5205096051590985	1.1603512909680138	14
-166.5	0	1.933751322356228	1.1428525544839208	14
-102.0	0	1.5832938027291261	1.1714976737627296	14
-102.0	0	1.372394534340535	1.164179272313482	14
-102.0	0	2.5497099784004105	1.2225114535265182	14
-166.5	0	3.214241086965719	1.2182084730450602	14
-166.5	0	4.3808247764558725	1.226634242568548	14
-102.0	0	3.921864483537489	1.2576253696243465	14
-102.0	0	3.27649483995082	1.3033187074588712	14
-63.0	0	1.836704138876635	1.3873703052759125	15
25.5	0	0.8606961552390375	1.4050390503032286	16
25.5	0	0.16562776167186977	1.452357153711224	17
-63.0	0	0.8295916240169299	1.4905356428741503	17
-63.0	0	1.0624964017675773	1.5372476229189844	17
-63.0	0	0.9400535107573648	1.5158517344305062	17
-120.0	0	2.0229207421224733	1.5353629164383042	17
-112.5	0	3.213671236276199	1.5376318981345916	17
-63.0	0	2.9821729215614767	1.5179303405596758	17
-63.0	0	2.7538251446340514	1.4538847353694972	17
-63.0	0	2.7368830040735257	1.4201331017925696	17
-63.0	0	2.6307698378768327	1.3614275638274533	17
-13.5	0	2.3355259305068197	1.2459807886065428	18
-13.5	0	1.9866295557700304	1.3064305745683833	19
-24.0	0	4.013372791310304	1.3129788105075604	20
-63.0	0	2.2338202910034455	1.318690494315547	20
-24.0	0	1.662366120357942	1.3443342554790816	20
-24.0	0	1.5997753365049243	1.3625957629671204	20
-24.0	0	2.9989467445547753	1.2878193687878043	20
-24.0	0	2.894828656371856	1.2727599004037151	19
1.5	0	2.6866986179710812	1.3247919672936732	18
1.5	0	2.250926830747005	1.3148300030299487	17
-24.0	0	0.6816278810591115	1.2433160866813937	17
-63.0	0	0.15470392168307895	1.1923780641708397	17
-112.5	0	2.399225566427436	1.2226520625512995	17
-112.5	0	3.4921232340079036	1.2111686914567197	17
-112.5	0	3.25289237916741	1.161190629553217	17
-48.0	0	4.330635239706688	1.2012002545737182	17
1.5	0	1.4707241192222236	1.2315378550066836	17
31.5	0	3.951316143916692	1.1925449650937465	17
31.5	0	4.099357469624901	1.1254848224333132	17
31.5	0	4.476072003974809	1.0537300591301366	17
55.5	0	4.057397923084345	1.0464963894370187	18
55.5	0	4.162496732450942	1.013607665092146	19
55.5	0	2.6895024453492318	0.9964324837248185	20
55.5	0	3.9656622073871843	0.9451871401651474	21
61.5	0	4.978280592822797	0.9056054070557161	22
75.0	0	5.870403179664083	0.9108509353349672	23
75.0	0	4.6596776086878355	0.8712666457212817	24
90.0	0	4.708694501773754	0.7653093903856075	25
123.0	0	4.692965442517231	0.6370569410830935	26
90.0	0	3.9812088770880996	0.5733261886706159	27
90.0	0	3.521566874890443	0.5977667706110796	28
123.0	0	3.9664301025064397	0.5425085922772714	29
123.0	0	4.726525343367723	0.5001273293792832	30
123.0	0	5.181882092669115	0.5014801846163368	30
123.0	0	6.5574820409376064	0.4751392887171332	30
165.0	0	6.519306249495264	0.4513725917694922	30
165.0	0	6.339887097820486	0.482259843076518	30
123.0	0	7.2970749777989985	0.4855443663476688	30
123.0	0	9.359054879688419	0.530399953527054	31
165.0	0	9.345473409852204	0.6302665461520276	32
183.0	0	8.50599752391085	0.7539083221802215	33
183.0	0	8.193543353951924	0.7420301945464192	34
252.0	0	9.503055258023895	0.7235261297650886	34
255.0	0	7.845202898021244	0.7449504150065448	34
192.0	0	5.9214971485144146	0.7445441446685117	34
192.0	0	6.230471644771658	0.7421235565004758	34
192.0	0	6.609219503546645	0.7481573626272591	34
192.0	0	6.1741314427405385	0.7282227870605725	35
192.0	0	5.787004613407615	0.6707492593116615	36
189.0	0	4.53238012027119	0.636933556624092	36
192.0	0	2.4497986642386165	0.705202919801911	36
192.0	0	1.5023302519700747	0.7626655932839476	36
192.0	0	0.11030948476084716	0.7017373255164536	36
192.0	0	0.2784671484453064	0.7488944611636226	35
255.0	0	0.046008977526411955	0.7955872483990437	34
255.0	0	0.48853425916958093	0.7830540512419785	33
298.5	0	2.134762441676906	0.6911048337586692	32
298.5	0	0.022256953427910516	0.7323371324062548	31
298.5	0	0.6274933111774671	0.8046126929473951	30
238.5	0	0.5241646207722656	0.8278770463784909	29
192.0	0	0.3310889421874285	0.7795418298906666	28
174.0	0	0.6290768598683171	0.7459874085575569	27
139.5	0	1.1921415173676218	0.811903291372958	26
139.5	0	2.5257262860954515	0.8119305694971427	25
117.0	0	4.41589956966658	0.9077843463118682	24
103.5	0	4.900757667390251	0.9649759875094505	23
87.0	0	4.537033552077566	1.0018002768512502	22
81.0	0	4.390801423406278	1.0272842206881703	21
81.0	0	4.901906159181331	1.0771701496137465	20
81.0	0	4.720622530694507	1.1161864722534462	19
81.0	0	4.842568368012212	1.0895139043031659	18
73.5	0	4.315739344080708	1.07322808858635	17
73.5	0	4.484043254099194	1.1038643059651232	16
87.0	0	5.815053984924824	1.1364831489030467	15
87.0	0	4.166674953947867	1.161956528811551	14
73.5	0	3.3882323125777374	1.1661479072567833	13
61.5	0	3.3118853542137607	1.1905925892203437	13
73.5	0	4.196554865932493	1.1950626990298794	13
61.5	0	4.086892743907578	1.1941341525922584	13
52.5	0	3.7228030205056686	1.1031049527792336	13
45.0	0	1.8912715520087957	1.1590290791673707	13
-16.5	0	1.7526763952553346	1.1704144623487325	13
-81.0	0	1.0276645761846286	1.201367486044729	12
-117.0	0	0.4667743766982667	1.1987475195801842	11
-157.5	0	2.568113013796711	1.2417435778894768	11
-205.5	0	1.8028221691419748	1.3116320106596364	12
-250.5	0	2.5798604764419326	1.337865465604787	12
-250.5	0	1.6256353605673286	1.4189911811987166	12
-261.0	0	1.7140242717920724	1.3970240914865704	12
-261.0	0	3.0804538324528346	1.5058668230376977	11
-261.0	0	3.222583576201457	1.5074766557895565	10
-282.0	0	3.324115177087388	1.5855189039049549	9
-282.0	0	4.755250577424752	1.6211828658327219	10
-307.5	0	5.3844972200818075	1.6529500130925554	11
-325.5	0	5.433104723932992	1.6212077271949425	12
-367.5	0	7.999908376709871	1.6379182633912728	12
-411.0	0	8.94560756582902	1.6825326404746546	12
-432.0	0	11.014299585151964	1.7184309512674516	12
-445.5	0	12.021283369336535	1.7319469638033778	12
-445.5	0	13.076450844039753	1.6583231915726313	12
-471.0	0	13.292361390153344	1.7000346813958638	12
-471.0	0	14.712158603821278	1.76792192617859	12
-511.5	0	17.607042257323737	1.725480741725656	12
-532.5	0	18.02818565133367	1.6447102160223934	12
-532.5	0	19.951317214297053	1.5906005036741726	12
-544.5	0	19.945178031609128	1.5605467134502706	12
-544.5	0	20.363604295325025	1.5439568677736055	12
-544.5	0	20.75441017215211	1.580202225450015	12
-544.5	0	21.58438615847392	1.5668829520669385	12
-544.5	0	21.524802631748795	1.56684313571338	12
-544.5	0	21.10170504605401	1.5944608223447383	12
-532.5	0	18.303760868013057	1.7010482450839577	12
-532.5	0	19.540077286808625	1.6233179534287658	12
-532.5	0	20.395446071164415	1.5934679510918164	12
-514.5	0	19.119656650028336	1.5902737127260507	12
-525.0	0	18.322930147018866	1.4907439818659005	12
-525.0	0	18.4247505533816	1.416563588418418	12
-525.0	0	18.538734373525767	1.4220288327516672	12
-525.0	0	17.710251984868684	1.3563087717971616	12
-525.0	0	15.516285558872408	1.4125735060332547	12
-514.5	0	13.069470543716177	1.3665005130197232	12
-504.0	0	11.777844027792582	1.307737244986896	13
-504.0	0	11.365554651576463	1.3091114807112434	13
-504.0	0	10.903458535503715	1.2845716322803513	13
-496.5	0	9.801389246205137	1.2422533844319976	13
-459.0	0	8.451323142105474	1.1432340322350665	13
-459.0	0	10.23769686397983	0.9832216987377058	13
-358.5	0	10.681033858754077	0.9327859633217293	13
-358.5	0	8.987548038090278	1.0297272668257682	13
-447.0	0	7.5353619537246175	1.033546195575535	12
-447.0	0	6.153905673343585	1.0445889049331716	12
-358.5	0	6.041674020842024	0.9715081394772894	12
-282.0	0	5.193707406359215	0.990997179802982	12
-246.0	0	5.662843953427733	0.8993420112881323	12
-217.5	0	4.328910474794032	0.8871520210894636	12
-177.0	0	2.2542981691437802	0.8586946556488007	12
-177.0	0	0.4065137543721463	0.9292007270005653	12
-126.0	0	1.027391578170633	0.8474364269628731	12
-112.5	0	1.5908848112916072	0.779549182180147	12
-99.0	0	2.6607260963584882	0.8066858559636098	12
-49.5	0	3.286408437614696	0.8196961369046515	12
4.5	0	3.7070921348744164	0.8188842209572612	12
40.5	0	4.996157696243897	0.7908843407163798	12
73.5	0	3.1685792195146787	0.8978535562591327	12
73.5	0	4.927245734448791	0.8275856501774622	11
91.5	0	4.932395149267986	0.8846217992211208	10
103.5	0	6.553585195576745	0.887459637122547	10
148.5	0	6.735333807758167	0.8501302560138091	10
103.5	0	7.3427868022560965	0.8457813819932848	11
78.0	0	7.324897283743563	0.827434598583294	12
78.0	0	7.257406956089549	0.8606448088781361	13
103.5	0	5.996029571762392	0.7479801898015837	13
153.0	0	7.612265357506123	0.7981145545518806	13
181.5	0	7.896769509388643	0.773712784348789	13
198.0	0	8.490206076595967	0.7739516328031658	13
198.0	0	8.665346224931167	0.8237526382952821	12
181.5	0	10.577121532414962	0.8148102330479773	11
139.5	0	13.06842529996414	0.8343446133808505	10
139.5	0	13.463542737819765	0.8654726644036146	10
181.5	0	11.219650261187057	0.8357416457101456	11
198.0	0	11.556026223857879	0.8074722532757366	12
181.5	0	9.777967221917569	0.8222120396739708	13
181.5	0	10.665139669686685	0.80065488690813	14
139.5	0	10.205382945547443	0.7723193937880594	15
139.5	0	9.126504150198386	0.7034121218095117	16
139.5	0	8.656039729962815	0.7191311910869214	17
139.5	0	10.946447585058637	0.8070993317479632	18
139.5	0	10.857836634249315	0.8054870167594419	18
181.5	0	8.704158351450639	0.7589678640244849	18
181.5	0	7.842329394575207	0.6816471559468937	18
139.5	0	6.477169022816756	0.6414896574855339	18
139.5	0	6.166570302307952	0.6148731027506678	18
103.5	0	6.747317129454931	0.640593872875004	18
61.5	0	6.418821942144583	0.6438049752321409	18
-19.5	0	7.405498278242025	0.6291096181727528	18
25.5	0	7.238212487055522	0.6154304587211611	18
61.5	0	6.550156330333332	0.5585293210404298	18
61.5	0	5.899465523967548	0.585755850885459	18
45.0	0	5.767625179426397	0.6056720352181986	18
25.5	0	6.025159787697766	0.6707430171808622	18
-21.0	0	6.220570690430187	0.6322675355511173	18
-21.0	0	6.654864381976139	0.6212385495451825	18
-102.0	0	6.15495369950865	0.6615476554884263	18
-157.5	0	7.025143952220729	0.6066622710763593	18
-102.0	0	6.0501508647559	0.636249011714553	18
-157.5	0	5.350137658751949	0.5650307934239792	17
-157.5	0	3.2183144239004116	0.5086862082135044	17
-181.5	0	3.470450607947791	0.45504133804516517	17
-157.5	0	4.836307624009385	0.49735928279179187	17
-181.5	0	5.850390705110711	0.4628618017600103	17
-181.5	0	5.503805348278632	0.4404768986540001	17
-181.5	0	5.011625867681574	0.5046396589767893	17
-181.5	0	5.972590682803272	0.48624673497120174	17
-181.5	0	6.081067828493944	0.5215593278159374	17
-189.0	0	5.281350762558332	0.5376189497114692	17
-181.5	0	6.534714393755841	0.5996524344445282	16
-157.5	0	4.900571044563739	0.7057188051575399	15
